KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,HOME_VAL_IMPUTED,EDUCATION_CODE,OCCUPATION_FREQ,CAR_TYPE_RISK,RISK_SCORE,CLAIM_RATIO,CAR_Minivan,CAR_Panel Truck,CAR_Pickup,CAR_Sports Car,CAR_Van,CAR_z_SUV,OCC_Clerical,OCC_Lawyer,OCC_Manager,OCC_Other,OCC_Professional,OCC_z_Blue Collar
1,44.0,2,10.0,2141.0,0,205669.0,1,1,53,1,10070.0,1,0,40958.0,1,1,1,2902.0,1.0,1,1,False,1,0.26485436893203884,0.31281761716544326,0.793845285149633,0.5,False,False,True,False,False,False,False,False,False,True,False,False
0,53.0,0,12.0,91516.0,0,276176.0,1,0,17,0,17830.0,1,0,6700.0,3,0,3,0.0,9.0,0,1,False,3,0.13650485436893203,0.2917100242802636,1.9875130072840794,1.5,False,False,False,False,False,True,False,False,False,False,True,False
0,43.0,0,12.0,53526.0,0,205669.0,0,1,56,0,14310.0,10,1,0.0,0,0,3,0.0,1.0,0,0,False,2,0.13650485436893203,0.1726698848867434,1.6518009654660233,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,57.0,0,14.0,40122.0,0,171054.0,0,0,37,0,11210.0,10,0,9171.0,1,0,7,0.0,15.0,0,1,False,4,0.10009708737864077,0.3460559796437659,3.8038167938931298,0.09090909090909091,False,False,False,True,False,False,False,True,False,False,False,False
0,35.0,0,12.0,52216.0,0,205669.0,0,1,29,0,10220.0,1,1,0.0,0,1,0,0.0,1.0,0,0,False,1,0.22213592233009707,0.31281761716544326,0.293845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,45.0,0,13.0,16736.0,0,102335.0,1,0,44,0,7670.0,11,0,0.0,0,0,0,0.0,9.0,0,1,False,0,0.15436893203883495,0.3460559796437659,0.2038167938931298,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,59.0,0,9.0,51425.0,0,189235.0,1,0,19,1,12540.0,1,0,0.0,0,0,3,3398.0,1.0,1,1,False,1,0.22213592233009707,0.2917100242802636,1.5875130072840793,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,51.0,0,6.0,102135.0,0,282192.0,0,0,16,0,29070.0,1,0,0.0,0,0,0,0.0,15.0,0,1,False,3,0.10009708737864077,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,28.0,2,0.0,53526.0,0,205669.0,1,1,22,0,4300.0,1,0,8800.0,3,0,3,0.0,6.0,0,1,False,1,0.26485436893203884,0.1726698848867434,1.5518009654660232,1.5,True,False,False,False,False,False,False,False,False,True,False,False
0,47.0,0,13.0,50323.0,0,183327.0,1,1,5,0,7620.0,1,0,5513.0,2,0,1,2637.0,1.0,1,1,False,0,0.22213592233009707,0.1726698848867434,0.5518009654660231,1.0,True,False,False,False,False,False,False,False,False,False,False,True
0,42.0,0,14.0,41901.0,0,205669.0,0,0,35,0,17520.0,6,0,0.0,0,0,0,6764.0,8.0,1,1,False,3,0.26485436893203884,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,36.0,0,8.0,28591.0,0,205669.0,0,0,29,0,5000.0,13,0,0.0,0,1,0,13607.0,1.0,1,1,False,1,0.15436893203883495,0.3460559796437659,0.40381679389312974,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,39.0,0,10.0,39512.0,0,205669.0,0,0,29,1,7660.0,10,0,2054.0,2,0,1,1634.0,1.0,1,1,False,1,0.22213592233009707,0.2917100242802636,0.7875130072840791,0.18181818181818182,False,False,False,False,False,True,False,False,False,False,False,True
0,39.0,0,10.0,53918.0,0,156830.0,1,1,42,1,10880.0,4,1,0.0,0,0,0,0.0,12.0,0,1,False,2,0.22213592233009707,0.31281761716544326,0.593845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,46.0,0,12.0,67381.0,0,226928.0,1,0,34,0,27630.0,4,0,6149.0,3,0,4,0.0,10.0,0,1,False,3,0.10009708737864077,0.31281761716544326,2.393845285149633,0.6,False,False,True,False,False,False,False,True,False,False,False,False
0,35.0,2,12.0,110312.0,1,205669.0,0,0,43,0,14070.0,6,0,778.0,1,0,4,0.0,18.0,0,1,False,4,0.26485436893203884,0.1726698848867434,2.551800965466023,0.14285714285714285,True,False,False,False,False,False,False,False,False,True,False,False
1,43.0,2,9.0,23035.0,1,205669.0,0,0,62,0,15250.0,12,0,2213.0,3,0,2,13787.0,6.0,1,1,False,1,0.15436893203883495,0.2917100242802636,1.1875130072840792,0.23076923076923078,False,False,False,False,False,True,True,False,False,False,False,False
0,48.0,0,11.0,110915.0,0,350621.0,1,1,36,0,21290.0,4,0,0.0,0,0,0,0.0,14.0,0,1,False,3,0.12203883495145632,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,False,True,False,False,False
0,48.0,0,13.0,34313.0,0,205669.0,1,1,50,1,10300.0,1,1,0.0,0,0,8,3304.0,6.0,1,1,False,0,0.22213592233009707,0.31281761716544326,3.393845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,38.0,0,6.0,172670.0,0,455410.0,1,1,41,1,21900.0,11,0,0.0,0,0,0,0.0,9.0,0,1,False,3,0.26485436893203884,0.2736156351791531,0.782084690553746,0.0,False,False,False,False,True,False,False,False,False,True,False,False
0,46.0,0,0.0,0.0,0,59722.0,1,0,54,0,6140.0,1,0,0.0,0,0,1,0.0,9.0,0,0,False,2,0.26485436893203884,0.2917100242802636,0.8875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
2,56.0,3,16.0,127361.0,0,405729.0,1,1,12,0,13530.0,1,0,7068.0,2,0,0,0.0,13.0,0,1,False,3,0.26485436893203884,0.1726698848867434,0.751800965466023,1.0,True,False,False,False,False,False,False,False,False,True,False,False
0,49.0,0,10.0,138368.0,0,348250.0,0,1,37,0,20240.0,4,1,2758.0,1,0,4,0.0,1.0,0,1,False,2,0.12203883495145632,0.2736156351791531,2.1820846905537463,0.2,False,False,False,False,True,False,False,False,True,False,False,False
0,47.0,0,2.0,55527.0,0,205669.0,0,0,81,1,23470.0,1,0,0.0,0,0,1,0.0,11.0,0,0,False,2,0.22213592233009707,0.31281761716544326,0.893845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,63.0,0,0.0,0.0,0,89932.0,1,0,36,0,14590.0,10,0,7540.0,3,0,4,6005.0,19.0,1,1,False,4,0.26485436893203884,0.2917100242802636,2.587513007284079,0.2727272727272727,False,False,False,False,False,True,False,False,False,True,False,False
0,57.0,0,14.0,154207.0,0,408267.0,1,0,38,0,36180.0,4,0,0.0,0,0,2,0.0,8.0,0,1,False,4,0.26485436893203884,0.3460559796437659,1.80381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,42.0,1,15.0,135276.0,0,332701.0,1,1,25,0,19230.0,1,1,0.0,0,0,0,4803.0,13.0,1,1,False,4,0.26485436893203884,0.2736156351791531,0.9820846905537459,0.0,False,False,False,False,True,False,False,False,False,True,False,False
0,33.0,1,12.0,54480.0,1,180381.0,0,1,48,1,10250.0,6,1,31332.0,5,1,5,5077.0,11.0,1,1,False,1,0.22213592233009707,0.31281761716544326,2.393845285149633,0.7142857142857143,False,False,True,False,False,False,False,False,False,False,False,True
0,53.0,0,14.0,58354.0,0,216333.0,1,0,23,1,13760.0,5,0,0.0,0,0,0,0.0,8.0,0,0,False,1,0.22213592233009707,0.3460559796437659,0.30381679389312977,0.0,False,False,False,True,False,False,False,False,False,False,False,True
0,48.0,0,13.0,70682.0,0,263905.0,1,0,25,1,27800.0,4,0,0.0,0,1,0,2582.0,1.0,1,1,False,1,0.22213592233009707,0.31281761716544326,0.393845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,44.0,0,14.0,98369.0,0,205669.0,0,0,15,1,34270.0,10,0,0.0,0,0,2,0.0,1.0,0,1,False,1,0.12203883495145632,0.31281761716544326,1.193845285149633,0.0,False,False,True,False,False,False,False,False,True,False,False,False
0,45.0,0,8.0,81547.0,0,205669.0,0,0,21,0,8100.0,15,0,0.0,0,0,0,0.0,8.0,0,1,False,2,0.13650485436893203,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,50.0,0,10.0,77950.0,0,241690.0,0,1,5,0,20210.0,3,1,13118.0,1,0,4,0.0,19.0,0,1,False,4,0.12203883495145632,0.2736156351791531,2.5820846905537462,0.25,False,False,False,False,True,False,False,False,True,False,False,False
0,50.0,0,7.0,26630.0,0,205669.0,0,1,47,0,17290.0,6,0,0.0,0,0,0,0.0,6.0,0,1,False,1,0.12203883495145632,0.1726698848867434,0.351800965466023,0.0,True,False,False,False,False,False,False,False,True,False,False,False
0,63.0,0,13.0,157720.0,0,449806.0,1,0,19,0,23570.0,6,0,0.0,0,0,3,0.0,17.0,0,1,False,4,0.26485436893203884,0.2917100242802636,2.1875130072840796,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,51.0,0,13.0,147923.0,0,388763.0,1,1,5,1,26470.0,1,1,0.0,0,1,0,2440.0,1.0,1,1,False,2,0.12203883495145632,0.2637749120750293,0.5791324736225089,0.0,False,True,False,False,False,False,False,False,True,False,False,False
0,49.0,0,5.0,86211.0,0,261021.0,0,0,71,1,8170.0,6,0,0.0,0,0,1,0.0,7.0,0,1,False,2,0.22213592233009707,0.3460559796437659,1.00381679389313,0.0,False,False,False,True,False,False,False,False,False,False,False,True
0,26.0,1,9.0,31270.0,0,137930.0,1,0,26,0,7230.0,1,0,0.0,0,0,0,0.0,12.0,0,0,False,1,0.15436893203883495,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,35.0,2,12.0,71903.0,1,261075.0,0,1,18,0,12190.0,14,0,4688.0,2,0,0,0.0,1.0,0,1,False,1,0.13650485436893203,0.31281761716544326,0.393845285149633,0.13333333333333333,False,False,True,False,False,False,False,False,False,False,True,False
0,49.0,0,0.0,0.0,0,205669.0,0,1,38,1,6400.0,1,1,0.0,0,1,0,0.0,9.0,0,0,False,1,0.26485436893203884,0.31281761716544326,0.293845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,41.0,1,13.0,24660.0,0,147588.0,1,1,25,1,16230.0,1,1,5330.0,1,0,0,3884.0,1.0,1,1,False,1,0.13650485436893203,0.2736156351791531,0.38208469055374594,0.5,False,False,False,False,True,False,False,False,False,False,True,False
0,52.0,0,17.0,232280.0,0,205669.0,1,0,33,1,49880.0,6,0,1482.0,2,0,5,0.0,8.0,0,1,False,4,0.26485436893203884,0.2736156351791531,2.9820846905537457,0.2857142857142857,False,False,False,False,True,False,False,False,False,True,False,False
0,51.0,0,11.0,201146.0,0,205669.0,0,0,52,0,19350.0,10,0,0.0,0,0,0,0.0,21.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,53.0,0,12.0,46396.0,0,164037.0,1,1,29,1,22340.0,10,1,0.0,0,0,0,1157.0,11.0,1,1,False,2,0.22213592233009707,0.2736156351791531,0.5820846905537459,0.0,False,False,False,False,True,False,False,False,False,False,False,True
0,61.0,0,14.0,120074.0,0,205669.0,0,0,17,0,8030.0,6,0,0.0,0,0,0,0.0,18.0,0,0,False,4,0.26485436893203884,0.3460559796437659,0.9038167938931299,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,48.0,0,12.0,17224.0,0,106948.0,1,1,28,1,9680.0,6,1,0.0,0,0,1,1824.0,9.0,1,1,False,0,0.15436893203883495,0.31281761716544326,0.593845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
2,42.0,2,11.0,168800.0,0,425375.0,1,1,13,1,30610.0,1,1,0.0,0,0,0,0.0,8.0,0,1,False,4,0.12203883495145632,0.2637749120750293,0.9791324736225088,0.0,False,True,False,False,False,False,False,False,True,False,False,False
0,57.0,0,13.0,11322.0,0,205669.0,0,0,63,0,8330.0,4,0,5732.0,1,0,7,0.0,6.0,0,0,False,0,0.26485436893203884,0.2917100242802636,2.8875130072840793,0.2,False,False,False,False,False,True,False,False,False,True,False,False
0,56.0,3,0.0,0.0,0,205669.0,1,0,39,1,7420.0,6,0,5442.0,2,0,9,0.0,8.0,0,0,False,1,0.26485436893203884,0.2917100242802636,3.8875130072840793,0.2857142857142857,False,False,False,False,False,True,False,False,False,True,False,False
0,40.0,3,0.0,0.0,1,205669.0,0,0,38,0,6690.0,3,0,0.0,0,0,0,4454.0,7.0,1,1,False,2,0.26485436893203884,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,28.0,3,11.0,33900.0,0,150093.0,1,1,40,0,15870.0,1,1,0.0,0,0,0,0.0,6.0,0,0,False,0,0.15436893203883495,0.1726698848867434,0.051800965466023016,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,32.0,3,9.0,53526.0,1,205669.0,0,0,42,0,1500.0,6,0,27582.0,4,0,3,0.0,16.0,0,1,False,3,0.26485436893203884,0.3460559796437659,2.00381679389313,0.5714285714285714,False,False,False,True,False,False,False,False,False,True,False,False
0,41.0,0,14.0,53526.0,0,177692.0,0,1,26,0,17580.0,10,1,3351.0,3,0,5,0.0,10.0,0,1,False,2,0.13650485436893203,0.2736156351791531,2.582084690553746,0.2727272727272727,False,False,False,False,True,False,False,False,False,False,True,False
3,42.0,3,14.0,75288.0,0,249920.0,1,0,8,0,19250.0,6,0,13118.0,1,0,6,0.0,12.0,0,1,False,2,0.13650485436893203,0.1726698848867434,2.9518009654660236,0.14285714285714285,True,False,False,False,False,False,False,False,False,False,True,False
0,47.0,0,14.0,58568.0,0,217714.0,1,0,34,0,12060.0,10,0,873.0,3,0,4,0.0,17.0,0,1,False,3,0.10009708737864077,0.2917100242802636,2.3875130072840793,0.2727272727272727,False,False,False,False,False,True,False,True,False,False,False,False
0,66.0,2,15.0,108654.0,0,328868.0,1,1,22,0,11460.0,4,1,0.0,0,0,2,0.0,11.0,0,1,False,3,0.12203883495145632,0.2917100242802636,1.5875130072840793,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,36.0,2,16.0,71487.0,0,248456.0,1,0,24,0,5100.0,4,0,3519.0,3,0,0,0.0,8.0,0,1,False,2,0.12203883495145632,0.3460559796437659,0.6038167938931298,0.6,False,False,False,True,False,False,False,False,True,False,False,False
0,45.0,1,15.0,53526.0,0,205669.0,1,0,51,0,26310.0,7,0,0.0,0,0,2,0.0,1.0,0,0,False,1,0.15436893203883495,0.31281761716544326,1.093845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,48.0,0,0.0,0.0,0,137446.0,0,0,51,0,17630.0,1,0,35519.0,1,1,7,0.0,11.0,0,1,False,2,0.26485436893203884,0.2917100242802636,3.3875130072840793,0.5,False,False,False,False,False,True,False,False,False,True,False,False
0,39.0,0,0.0,0.0,0,205669.0,1,0,55,1,5400.0,5,0,27973.0,3,1,6,4226.0,8.0,1,1,False,1,0.26485436893203884,0.3460559796437659,2.80381679389313,0.5,False,False,False,True,False,False,False,False,False,True,False,False
0,54.0,0,12.0,53526.0,0,296150.0,1,1,22,0,18680.0,1,0,0.0,0,0,1,0.0,14.0,0,1,False,4,0.12203883495145632,0.2736156351791531,1.382084690553746,0.0,False,False,False,False,True,False,False,False,True,False,False,False
0,46.0,0,11.0,73085.0,0,248799.0,1,1,36,0,10220.0,6,1,0.0,0,0,0,0.0,7.0,0,1,False,2,0.12203883495145632,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,True,False,False,False
0,58.0,0,11.0,38435.0,0,156981.0,1,0,21,1,27360.0,1,0,2357.0,1,0,3,0.0,1.0,0,1,False,1,0.15436893203883495,0.31281761716544326,1.5938452851496332,0.5,False,False,True,False,False,False,True,False,False,False,False,False
1,41.0,3,0.0,0.0,0,65293.0,1,0,42,0,1500.0,7,0,19425.0,1,1,1,5050.0,1.0,1,1,False,1,0.26485436893203884,0.3460559796437659,0.8038167938931299,0.125,False,False,False,True,False,False,False,False,False,True,False,False
0,48.0,0,13.0,132869.0,0,393765.0,1,1,38,1,34800.0,10,0,0.0,0,0,0,0.0,8.0,0,0,False,3,0.26485436893203884,0.2637749120750293,0.6791324736225088,0.0,False,True,False,False,False,False,False,False,False,True,False,False
0,63.0,0,13.0,39508.0,0,192734.0,1,1,28,1,7800.0,3,0,0.0,0,0,0,0.0,11.0,0,1,False,2,0.22213592233009707,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,41.0,0,13.0,49470.0,0,205669.0,0,1,21,0,10550.0,1,0,2987.0,2,0,2,0.0,12.0,0,1,False,2,0.13650485436893203,0.31281761716544326,1.393845285149633,1.0,False,False,True,False,False,False,False,False,False,False,True,False
0,48.0,0,11.0,78323.0,0,223445.0,0,1,46,0,14130.0,1,0,7517.0,2,0,6,0.0,17.0,0,1,False,3,0.10009708737864077,0.1726698848867434,3.1518009654660237,1.0,True,False,False,False,False,False,False,True,False,False,False,False
0,61.0,2,16.0,113754.0,1,354907.0,0,0,44,0,19560.0,1,0,44029.0,4,1,6,344.0,18.0,1,1,False,3,0.10009708737864077,0.3460559796437659,3.20381679389313,2.0,False,False,False,True,False,False,False,True,False,False,False,False
1,37.0,3,14.0,53526.0,1,205669.0,0,1,22,0,22860.0,3,1,1361.0,2,0,6,2979.0,13.0,1,1,False,2,0.13650485436893203,0.1726698848867434,2.9518009654660236,0.5,True,False,False,False,False,False,False,False,False,False,True,False
0,53.0,0,0.0,0.0,0,134371.0,1,1,49,0,11450.0,4,1,0.0,0,0,4,0.0,16.0,0,0,False,3,0.26485436893203884,0.31281761716544326,2.293845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,50.0,0,9.0,76091.0,0,246609.0,1,1,53,1,38500.0,1,1,0.0,0,0,1,5548.0,1.0,1,1,False,1,0.22213592233009707,0.2637749120750293,0.7791324736225088,0.0,False,True,False,False,False,False,False,False,False,False,False,True
0,54.0,0,15.0,53526.0,0,169273.0,1,0,22,0,10490.0,1,0,0.0,0,0,0,0.0,1.0,0,1,False,0,0.22213592233009707,0.2917100242802636,0.1875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,42.0,0,7.0,64735.0,0,205669.0,0,1,23,1,15320.0,1,1,0.0,0,0,0,0.0,10.0,0,1,False,2,0.22213592233009707,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,37.0,0,10.0,104539.0,0,314427.0,1,1,27,1,26230.0,6,1,5046.0,2,0,2,0.0,14.0,0,1,False,2,0.22213592233009707,0.1726698848867434,1.351800965466023,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,True
1,58.0,2,16.0,108047.0,0,261777.0,1,0,29,0,18100.0,1,0,4646.0,2,0,3,52490.0,10.0,1,1,False,2,0.13650485436893203,0.2917100242802636,1.7875130072840792,1.0,False,False,False,False,False,True,False,False,False,False,True,False
0,62.0,0,14.0,144823.0,0,370308.0,1,0,17,0,22180.0,4,0,0.0,0,0,0,4600.0,15.0,1,1,False,4,0.26485436893203884,0.3460559796437659,1.00381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,40.0,0,5.0,18539.0,0,98559.0,1,1,45,0,9390.0,6,1,0.0,0,0,0,0.0,4.0,0,1,False,0,0.15436893203883495,0.31281761716544326,0.19384528514963298,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,45.0,0,14.0,58369.0,0,200672.0,1,1,49,0,20480.0,10,0,0.0,0,0,0,0.0,1.0,0,1,False,1,0.13650485436893203,0.2736156351791531,0.38208469055374594,0.0,False,False,False,False,True,False,False,False,False,False,True,False
0,47.0,0,14.0,28750.0,0,205669.0,0,0,5,0,6200.0,7,0,11068.0,3,0,2,5084.0,1.0,1,1,False,0,0.22213592233009707,0.1726698848867434,0.951800965466023,0.375,True,False,False,False,False,False,False,False,False,False,False,True
0,40.0,2,13.0,39793.0,1,205669.0,0,1,29,1,12780.0,4,1,803.0,1,0,6,0.0,8.0,0,1,False,2,0.22213592233009707,0.1726698848867434,2.9518009654660236,0.2,True,False,False,False,False,False,False,False,False,False,False,True
0,42.0,2,11.0,60304.0,0,215405.0,1,0,23,0,24100.0,3,0,48726.0,2,1,1,0.0,9.0,0,1,False,1,0.13650485436893203,0.1726698848867434,0.751800965466023,0.5,True,False,False,False,False,False,False,False,False,False,True,False
0,47.0,0,13.0,47213.0,0,205669.0,0,0,40,0,27260.0,5,0,1957.0,3,0,1,9082.0,16.0,1,1,False,3,0.10009708737864077,0.2736156351791531,1.182084690553746,0.5,False,False,False,False,True,False,False,True,False,False,False,False
0,60.0,0,13.0,53526.0,0,205669.0,0,1,25,1,7500.0,1,0,6795.0,1,0,5,5219.0,10.0,1,1,False,4,0.26485436893203884,0.31281761716544326,2.9938452851496327,0.5,False,False,True,False,False,False,False,False,False,True,False,False
0,32.0,1,12.0,53526.0,1,205669.0,0,1,59,1,11810.0,10,1,0.0,0,1,0,0.0,8.0,0,0,False,2,0.22213592233009707,0.31281761716544326,0.493845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,44.0,0,5.0,49604.0,0,175392.0,1,1,22,0,6640.0,19,0,0.0,0,0,1,0.0,6.0,0,1,False,1,0.22213592233009707,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,57.0,3,11.0,0.0,0,51038.0,1,0,32,0,16720.0,1,0,0.0,0,0,0,2358.0,1.0,1,1,False,1,0.26485436893203884,0.2917100242802636,0.3875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,49.0,0,12.0,55015.0,0,194953.0,1,1,23,1,6400.0,4,1,3034.0,2,0,5,3921.0,7.0,1,1,False,2,0.22213592233009707,0.31281761716544326,2.5938452851496328,0.4,False,False,True,False,False,False,False,False,False,False,False,True
0,52.0,0,8.0,44432.0,0,149078.0,0,1,22,0,18100.0,6,1,0.0,0,0,0,0.0,13.0,0,1,False,3,0.10009708737864077,0.2736156351791531,0.782084690553746,0.0,False,False,False,False,True,False,False,True,False,False,False,False
0,64.0,3,13.0,50166.0,0,234582.0,1,1,42,0,13450.0,1,1,0.0,0,0,0,0.0,10.0,0,1,False,3,0.12203883495145632,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,26.0,2,12.0,9828.0,1,205669.0,0,0,46,0,5080.0,3,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.26485436893203884,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,50.0,0,11.0,17671.0,0,130075.0,1,0,81,0,8840.0,1,0,5787.0,1,0,1,1750.0,1.0,1,1,False,0,0.15436893203883495,0.2917100242802636,0.5875130072840791,0.5,False,False,False,False,False,True,True,False,False,False,False,False
0,35.0,2,0.0,0.0,1,205669.0,0,1,13,0,15840.0,14,0,4665.0,2,0,6,0.0,1.0,0,1,False,1,0.26485436893203884,0.1726698848867434,2.751800965466024,0.13333333333333333,True,False,False,False,False,False,False,False,False,True,False,False
